QARS,5.513847735082508
C5orf15,5.512952164478816
OCIAD1,5.510858057592504
GNL3,5.505393828794396
SCAMP3,5.501798645727533
MRPL24,5.49787244848456
ACP1,5.482149610855227
HIGD1A,5.474460707104977
SH3BGRL3,5.465371451272614
PARP1,5.460576507362433
IGFBP7,5.45128213715423
GPC1,5.447995817707038
SNHG8,5.445858639339693
ID3,5.4455340017077205
RUVBL1,5.442913548306351
NSUN2,5.441506471809944
SLC20A1,5.438290969343143
SF3B1,5.432782649291474
IMP4,5.430744230605249
RCC2,5.428382344623228
FDPS,5.4282853676677965
SPTBN1,5.424642694570117
RCC1,5.419992594804419
RNF181,5.418663512701819
CIAO1,5.418031356764392
ITGB5,5.413510374724602
TM4SF1,5.4120247860575335
EIF5B,5.4093878609388755
CRTAP,5.400663270580878
MRPL37,5.396040127930912
EPHA2,5.393156619500388
EIF2A,5.389513377869128
MRPS5,5.382460689944577
ITGAV,5.380575852686623
GPN1,5.378003424058182
AHCYL1,5.374662145248461
EBNA1BP2,5.3639632876328145
CLSTN1,5.361427419337502
SRM,5.3602561989361055
ITM2C,5.354675680300599
CLIC4,5.345569595373923
HMGCS1,5.343077432999041
TMCO1,5.340602135773344
CDC42SE1,5.338041074539493
MKI67IP,5.332579270475961
FAM168B,5.332122714007141
IMMT,5.328226225611447
MCFD2,5.328182583933072
PDHB,5.320307143466675
S100A13,5.318356479888974
TSN,5.3169899026318665
SLBP,5.316981274966263
DYNC1I2,5.309036800553393
FLNB,5.30324507202787
RALB,5.287822383266431
CCNI,5.287336112113409
SCARB2,5.285878965817409
LRPPRC,5.275544559937484
AURKAIP1,5.267919257379714
VAMP3,5.2661757361890364
ZC3H15,5.260689447999725
BHLHE40,5.260473805488254
UGDH,5.259713778759373
GNG12,5.25193408381295
FAM136A,5.247471364726323
TMBIM1,5.245548010610936
MRPL20,5.241071524553726
SSB,5.239377904784809
DARS,5.237102565114874
AP3S1,5.236649324302143
NDUFS2,5.233042743562067
STMN1,5.23152163611972
AMOTL2,5.230442373776554
THRAP3,5.2237929736597195
ANP32E,5.215358549956471
BRIX1,5.205328335307709
TBCA,5.204197102529044
SMC4,5.201838561873375
WDR82,5.199050112594071
FSTL1,5.19577228799408
TACC3,5.193714670926769
APEH,5.190230953797771
GPATCH4,5.186749097761463
POLR2B,5.18307936502966
PHLDA3,5.181733423892157
ATP1B1,5.175207944829319
ABCE1,5.172391901860067
RND3,5.162003855076822
TMEM9,5.160145052671598
RNPEP,5.157173819298321
ATP6V0B,5.151664299314185
DPY30,5.144444304159408
NDUFS6,5.140160507791497
DANCR,5.140049644853708
NCSTN,5.135591437764654
GALNT2,5.1315478073608425
CMPK1,5.127187424235507
DTYMK,5.126906584470471
GNAI3,5.126874471386614
CCNA2,5.124832585607371
BOLA3,5.121551819920008
NT5DC2,5.1206231947259
RNF187,5.120579641700945
MCM6,5.117943588669406
SPR,5.116912572742909
TXNDC12,5.112221890937558
PTPRF,5.111179388733059
MARCKSL1,5.105737402167083
PTP4A2,5.099154632544231
MRPL47,5.09589247202522
SRP72,5.095575616836934
MAP4K4,5.0862934486622695
TEX261,5.085986291259683
XPO1,5.084709725506305
SRSF4,5.083483989076853
DCTN1,5.074784400131126
PPP2CA,5.07282183300246
SZRD1,5.072555478524332
MFN2,5.071635726113492
EFHD2,5.064894551597232
KDM1A,5.0602171339495685
FAT1,5.060009533947347
PREB,5.059699697145846
SMG5,5.0594099649625885
NAA50,5.057546756243307
MTX2,5.0517558969708025
PLEKHB2,5.045292481329484
MRPL9,5.040344599275708
AK2,5.039189345787412
TGFBR2,5.019636295333805
UFC1,5.018432425829783
MANF,5.018020278232779
NASP,5.015423861089052
NDUFS4,5.014179164058125
SDHB,5.0103883616876885
TMEM214,5.006282769869578
TFG,5.003603205106837
PARL,5.002532788825964
H3F3A,4.9972489818392996
DAP3,4.996879127635368
HNRNPR,4.990397407607941
KIRREL,4.9864644748839355
HAT1,4.981876155968445
EPHX1,4.981292757413392
STAT1,4.977138978136237
ARL6IP5,4.9762898464603476
