,CAL27,COLO201,SCC25,PANC0403,ASPC1,SKLMS1,SKMEL24,LI7,LMSU,SW1573,MKN45,CHAGOK1,SUM159PT,WILL1,LS411N,KMS26,HUH1,HCT116,COV434,SUDHL10,HUH7,HEPG2,SW620,G401,SUDHL4,TE5,MDAMB468,HCC15,OVISE,SUIT2,HS294T,A2058,THP1,SKUT1,TE11,HARA,SKHEP1,PANC1,A375,NUGC3,MDST8,NCIH2170,A549
RNF31,0.7774124927326915,0.9680521184489437,0.6836204696038313,0.45738138956377394,0.5597249187836444,0.9632206844965583,0.640482673616122,0.4339700637660946,0.7191194428714902,0.5015371962940778,0.7809908105474608,0.8659527739951804,0.0,0.2676447936044912,0.6312729435650817,0.6899413079845744,0.7390461222068319,0.7936471548676969,1.0000000000000004,0.2735671556400501,0.832357372936531,0.9297305070539301,0.436142817881362,0.5965403883531981,0.4147479043051936,0.8827776218514951,0.6629949332903,0.8003596973996712,0.751367551131549,0.655839898587105,0.7488909850080758,0.7681601913230636,0.9900952583876328,0.8595514996588274,0.8181211170299361,0.6668738062632698,0.46529572260502805,0.41812614483653565,0.6270954023762649,0.41096841298919484,0.7469769310829402,0.7757931457363996,0.011007697824047646
PARP12,1.0000000000000002,0.9766835462095992,0.9417497027651086,0.8218160519053889,0.8655033340618677,0.8536871342913247,0.7524009282874274,0.8595473006879394,0.8457235017361012,0.9054254478106752,0.7971234327592,0.8170034261806769,0.8209736946067067,0.7460634585950019,0.8132427532957587,0.7632907985108556,0.8533621283860028,0.8356182521974853,0.6931326493995668,0.08294237595154441,0.7584624018117165,0.6741285519564297,0.6641496541948649,0.006288444062508933,0.1436456700049463,0.7417372662553534,0.8901051512866025,0.864617507002328,0.7586317462983873,0.8129055617221659,0.8422087797123577,0.8208680053145548,0.7464334344635238,0.7880463414324501,0.80357172173942,0.7980102411614328,0.8256406085486431,0.8544152259718865,0.7581230884993094,0.8373917800921996,0.0,0.8360874319260363,0.6952504813288141
UBA7,0.8552951267523986,0.7716879669208375,0.6550151063871363,0.7557339748792198,0.832820509967942,0.9150020059638189,0.7455278886412944,0.6832687666953646,0.668763215993671,0.517172775580032,0.25921867083628547,0.5969974874045312,0.6146116800584998,0.7903149914011275,0.7179812992223986,0.3667998676807177,0.5957738054112193,0.2438611694666634,0.26168179001306296,0.8914219571725014,0.44425839686626933,0.5640518043693109,0.23578534844725754,0.2641187204637636,0.31391331359181385,0.6277326156224416,0.7508687539953768,0.39223454349698983,0.8403820090283199,0.8277331401609573,0.778717658186283,0.6682685490411578,1.0000000000000002,0.6645006347054345,0.6480268313683545,0.25421186378145666,0.3462223093865021,0.4848593713255913,0.468817251330438,0.5838530246905176,0.4731809516811283,0.12722113440797128,0.0
ADAR,0.7866099195124852,0.7210469993909188,0.2570242789488342,0.27532392312988296,0.3196475084698527,0.0,0.2985712522998849,0.5533991123224951,0.419272093591041,0.7234906511461361,0.6456539513323367,0.7972068078892933,0.11013278093364853,0.8621148913988588,0.3158037930443349,1.0,0.45046725338397753,0.7083579177167234,0.6785989449687646,0.48509397624210493,0.5357391629060766,0.023849373695075116,0.1933495982303759,0.7208080124139427,0.39358228141806695,0.38117406200201653,0.5985829124497277,0.6304668287148774,0.45037109708589806,0.4834605261378888,0.3923105914157228,0.6183165120726226,0.7089688254633195,0.7746114176984449,0.21374619387797367,0.5142544239399731,0.29471613259202734,0.4345823716117714,0.542589560506185,0.2244685395438415,0.3264342575002894,0.5407817291627959,0.22892828026734247
NUB1,0.8671736103474936,0.7703407520365939,0.15048365418149512,0.5243222049108267,0.8576306694398115,0.6526679652186544,0.6892589491178729,0.36667936301306625,0.4430482839645924,0.7918815186377355,0.657342909022443,0.6653866886290656,0.49000004507650274,0.9189512234584285,0.3591659559708731,0.04611521582537037,0.6154820905814304,0.5170062298538491,0.35106704323698956,0.6118544338438552,0.5843191777925609,0.12483606475385756,0.7669552659973924,0.5905861091523636,0.8380304615604004,0.10324414379004043,0.5081595166019381,0.6472706886652162,0.30969702388004716,0.771814412704094,0.9999999999999991,0.684626535445517,0.4558271301651837,0.6089333273503703,0.0,0.663945800690203,0.6074663845029598,0.4066607645388203,0.7285127548884232,0.6176461652146212,0.5693350325622815,0.5090510230355312,0.5683836867063095
GBP4,0.9999999999999999,0.20905891607514326,0.7766175826575245,0.4045524865051968,0.4674028088433807,0.13806777150448638,0.4463677951361799,0.3053530409611147,0.06806712501104309,0.17381437201070496,0.05562653606997936,0.029079274398145043,0.15202514063682873,0.11313135521131074,0.014882178999653488,0.0075303231135648244,0.035937882481281325,0.0,0.08000494459973899,0.0075303231135648244,0.0075303231135648244,0.014882178999653488,0.0,0.08000494459973899,0.0,0.3399509261600157,0.19782526331354408,0.022062869537060048,0.3356265377847709,0.578506977008223,0.3126961260979771,0.04920587897523821,0.4743244743801464,0.061911979213675375,0.38622673130604335,0.07409663744589619,0.08000494459973899,0.43148561977367667,0.0075303231135648244,0.3174669242512868,0.061911979213675375,0.014882178999653488,0.0075303231135648244
RIPK2,0.5520781822761749,0.6366487039350424,0.06831592100060413,0.6178055861753093,0.3713827524841449,0.8024310857254116,0.4224705155652595,0.7475746541734796,0.7214262164603324,0.3487166707688827,0.6489662379374064,0.16383732877211132,0.40476603108150444,0.3318753420097469,0.6375710988640173,0.31183822993792276,0.6128641378910693,0.786133929876399,0.486336623719442,0.7556777636464149,0.4175022607569092,0.21459780448010424,0.44133316186501137,0.4505570060609081,0.44860103722395284,0.4645717007627148,0.6599595220795149,0.399916063810275,0.7890448032259569,0.7713618665810658,0.23448682403168997,0.6852928190904923,0.17080943949585814,0.0,0.14216141259924964,0.6408694286134522,0.5062382081502084,0.6338651434637259,0.3530224067640164,1.0,0.7530433828693672,0.45635934674176193,0.7639283912675974
ISG15,1.0,0.835165830697471,0.9426884691558595,0.7213847016962309,0.7447688905047405,0.659999793528294,0.3121174192059901,0.40774328948164573,0.514936567683062,0.6502424193065823,0.5697706013422335,0.1254333761788271,0.32326368705779984,0.07781715975806192,0.34401565083443475,0.0,0.5442783473273731,0.7298036214142436,0.8343233057885708,0.6973550560123214,0.6403889312041504,0.4277468802820106,0.708131444303445,0.7591278256604952,0.6327813265746591,0.7159578267682802,0.740555655124683,0.8401381348550967,0.6147534858524135,0.5268180583444584,0.6017423772725032,0.23569634747977286,0.383176730838765,0.8176434934197327,0.5328061830472679,0.6132122287905759,0.3148185499675915,0.6400942643741176,0.30799700744330916,0.6201638036358903,0.5194124079409943,0.6566601271281056,0.1226888439961955
GBP2,0.9999999999999999,0.5905196651928664,0.7773062519188078,0.6195688284177392,0.9105813512698007,0.6809182793461246,0.844539117056818,0.8497229904791896,0.7133621353079125,0.1933780759152807,0.603479146558884,0.4148071520606716,0.6088656153643183,0.007361038576824849,0.11058811918160918,0.021566887811918952,0.7342185986761939,0.021566887811918952,0.07243091676501023,0.07243091676501023,0.5839110420516993,0.5544761454195793,0.20075097254098156,0.0,0.035129985171230914,0.5361058458949934,0.8041810301506771,0.4298520655391119,0.36886979746713006,0.9144147497703691,0.7152472686603403,0.7392085209660919,0.3465000620984215,0.2347011767758669,0.6651470188866334,0.11058811918160918,0.22826971183085526,0.15300594184759408,0.7540139390807824,0.1395887748777116,0.6401793884619593,0.392313061087853,0.43116534528530864
HLA-C,0.9783653181135143,0.956267485480478,1.0,0.8292970339621522,0.5692258367846561,0.8703367287145438,0.9078765403479676,0.8026064251646927,0.8056983075195201,0.8066637135710746,0.6010975860302139,0.3440899721689272,0.6373808410696835,0.6649246502672472,0.6077135295328948,0.9432594578889706,0.7779787921034056,0.7583609653317409,0.8799959804282911,0.44118316832326876,0.0,0.6722994195926377,0.726058110015241,0.267993237998825,0.23728461594975947,0.5223133619679152,0.8760848667411585,0.575625577491254,0.8167784708046799,0.6833820916522928,0.9523052138482297,0.7434160320466896,0.724866067946778,0.6868662912777572,0.5744249566698509,0.7893330861450281,0.7530676744394573,0.6567940584600422,0.6626522003028752,0.7682667086598323,0.8928581969234943,0.5534065381123332,0.37458360254639533
RTP4,0.9999999999999999,0.6414763467624874,0.8381463892297313,0.5176999103215626,0.8610195835599834,0.30575358875040987,0.6642548358145641,0.3349265708371694,0.25416730146270833,0.04341527363817162,0.0,0.0365871630811944,0.2784254546234142,0.7806563006924181,0.20526629603995614,0.45575610642980896,0.2013993221276404,0.0,0.022461473800299198,0.09312721465129044,0.022461473800299198,0.0296046422668863,0.0,0.015151051549780551,0.04341527363817162,0.585658323812509,0.5298532083593145,0.25096465750990876,0.6539348883092516,0.33945734371725017,0.6766632939641359,0.5575653579708917,0.7146626846947772,0.06303052722569581,0.6045830992783565,0.015151051549780551,0.16829381885081332,0.3303066006925687,0.3183455276298881,0.05009486909971017,0.06929687647969314,0.015151051549780551,0.0
RSAD2,1.0,0.3267034710066822,0.7721258263059718,0.5285512869209638,0.6312844931428695,0.020815133756566507,0.2633131334872937,0.07548037304181825,0.007104455863083663,0.0699062022171421,0.0699062022171421,0.18300149290430207,0.007104455863083663,0.0,0.2833430211647659,0.020815133756566507,0.052480652472071065,0.033905464088390715,0.07548037304181825,0.027434735319653524,0.027434735319653524,0.007104455863083663,0.0,0.04642310696523698,0.16398453501885416,0.6663887892253658,0.5364372809466595,0.44207393718488747,0.3708434321750434,0.0699062022171421,0.25532394888022114,0.1391117649541413,0.4806468675078067,0.10176833967251178,0.19375342337951995,0.08630134632204185,0.007104455863083663,0.033905464088390715,0.09671009363152444,0.014040537471638017,0.18663752280194623,0.04642310696523698,0.007104455863083663
PARP9,1.0,0.8351666750829874,0.8352213443187684,0.6722966790371401,0.5484186275228475,0.5491752963242789,0.6666030148378936,0.6397345626241708,0.6061428783289542,0.6470407502744058,0.6232046215938183,0.5665699139101776,0.5048961182731475,0.7144319994325083,0.500216617807115,0.3718656331696695,0.34544460754139816,0.4073207053215515,0.7519398332902685,0.2872280345103706,0.4192698892352247,0.06681623895783784,0.3104438955906228,0.0,0.16492504708122568,0.842387503840581,0.7564153065075307,0.6051834258682705,0.7365437905245853,0.6848711627065478,0.6216153820575101,0.4049528924610388,0.3374458008971839,0.29470567079638244,0.6602991934592986,0.5885594741206865,0.4049528924610388,0.4776797256474108,0.44190924279063437,0.2894936220435025,0.3595770516373826,0.23645110306077055,0.32528411252274725
GMPR,0.5758110091648153,0.8486531663022674,0.8069664731349907,0.48614653565502935,0.1265992551918635,0.9416836889838317,0.5942071293288188,0.979027892576847,0.27313639591982514,0.7038452821668923,0.19479853242806858,0.37248182813502756,0.7947096831013153,0.05497024328322228,0.9787372735970792,0.08945189232808505,0.1436932091106428,1.0,0.07608013746595164,0.024628780974608896,0.25056837977290397,0.01660957408742743,0.5648605452461137,0.04763192991422768,0.10230684093138896,0.0,0.460956323718996,0.6056331886454278,0.2426395681148027,0.7430881445438451,0.07608013746595164,0.7647494874334541,0.4163892787321413,0.5509441584944639,0.21749236614197887,0.444466603946905,0.8727868730816143,0.4730445603162949,0.07608013746595164,0.31353245589809164,0.7338099083646062,0.23859353745213616,0.28028257860367883
CD74,0.8975817594196194,0.41903163123661946,0.14317335778901064,0.7694135056508717,0.2158463105504581,0.4263532522222052,1.0,0.26807658450818006,0.28646765837638294,0.6667054676236527,0.13093947817613963,0.2417125286245813,0.0,0.9431693987789429,0.349019176845988,0.9329028646813267,0.16375454162293995,0.04583386544284371,0.18068598624387516,0.9563495763533596,0.5711968799864215,0.7501632114058989,0.08890985666120244,0.7108534229021302,0.9625583612660926,0.5077792463482979,0.4266762725488892,0.35682801348273957,0.3702774242716993,0.47793611736082475,0.8651089858206309,0.7768942958383561,0.7640766229352174,0.16551887693356115,0.07550783390238777,0.18860054403695092,0.8253680143730022,0.45120879664300495,0.9437893282360237,0.5177381330378873,0.28990371119401004,0.29159397716863195,0.007692772976754608
TRIM26,0.8478102733541713,0.876195334740721,0.5786671970402675,0.39600278280744106,0.7380694536000272,0.6921606602653756,0.6265398364498784,0.7039560315521216,0.7313793462619134,0.5031899353877964,0.7926425486210555,0.6893836665440034,0.4985706448950833,0.7313793462619134,0.7201111480263838,0.933116479504859,0.6810697833381294,0.7291342809365764,0.6786064813441239,0.7520193901452759,0.7091410844390018,0.7543688759755658,0.739366546123426,0.6965770875941497,0.660352135836993,0.7894414633549527,1.0,0.8070218387806238,0.6958468756202345,0.6846067825196558,0.7374615558592219,0.7740140246297624,0.0,0.8608163257037122,0.6835072497863481,0.8626157836570627,0.6673061044372421,0.7433825943310093,0.5141744851773531,0.6272399076847324,0.602535087766602,0.6981340600771966,0.5940328075757411
PSMB9,1.0000000000000002,0.808578608212076,0.889661433118357,0.8437318403708431,0.7626526667398368,0.7700497577739067,0.7878216232912019,0.7965933352346046,0.7512705266107325,0.9825432281964803,0.3220911766931952,0.3196791776850898,0.8113236727999718,0.915083009597369,0.5385894511873817,0.9452847955310724,0.6010073832015921,0.34534892400366046,0.977757786923279,0.8545878078798301,0.0,0.24014027438585628,0.1403006061570533,0.5448307633287262,0.7726548285845558,0.711703617317536,0.8365957868313327,0.3852472086190324,0.7214470708951701,0.697731828292592,0.7015757591264498,0.6634369533395696,0.8778373119948206,0.543899719067507,0.485362923067697,0.5122021820790392,0.8719760230985729,0.7807810160487161,0.6624658986392764,0.7907657137212383,0.7908358329428058,0.15182951871947914,0.5526329276865687
TENT5A,0.6940429790246768,0.5133429733034754,0.606018013146242,0.4773572536074539,0.5963082617089502,0.7410764033893626,0.8361919564279917,0.745723824354637,0.5695762746856452,0.22256809165576527,0.6598983912468338,0.6268358017892911,0.3155268840988443,0.09552665295959457,0.7178441250764849,0.15442474765395223,0.541176244601326,0.7017019184196241,0.4678185274756835,0.0,0.7296548233665385,0.5176319679154445,0.5467961731428688,0.043441947932734204,0.0,0.5560418485133155,0.5674039726195715,0.8674211429142735,0.5188365378103053,0.4315758860592036,0.774897545981037,0.7699144393025144,1.0,0.15442474765395223,0.46029710736880053,0.4686341998601365,0.5759082029625491,0.16181389021671458,0.6203394842277556,0.013114014439581807,0.3539535540350483,0.46114927278910994,0.2880527346669316
SLC25A28,0.9442069094585452,0.6544811981610392,0.6650146097538903,0.5857810488264832,0.6544811981610392,0.5938490818639073,0.5296216193580081,0.594990596999124,0.6401948078911373,0.7379337934285708,0.604472746936743,0.7655763001167184,0.3352508657645705,0.6518607921230029,0.7175296875674562,0.9528074852308173,0.5319665426793314,0.8616518580546133,0.2886438142078691,0.0,0.24166582089322608,0.0042338635565215554,0.30762498840938424,0.5120722017134769,0.45013410142659627,0.7424385462208134,0.644937165790183,0.7960590313216382,0.6632426217105944,0.5008447432670726,0.07678741420725776,0.5483229368354641,0.5663284145785177,1.0,0.6022321836443583,0.8125443226699121,0.46195893047960723,0.8011857668958404,0.2570476570519973,0.34703182247406517,0.4947128122599791,0.005638296721322877,0.3394619016728102
LPAR6,0.8574576696310002,0.6923550915249131,0.7513326233955068,0.6813053516363694,0.7226959969914596,0.6818474413031649,0.7416893265091257,0.6973828749818709,0.10631698393685138,0.09399476533845612,0.7951882035041962,0.06782815898243073,0.49743500818962727,0.0,0.04671987070727109,0.04671987070727109,0.3554482186782072,0.0,0.031858029286446064,0.03937203167127686,0.9221444054524153,0.9659361496525506,0.08765005045248192,0.06094209198472969,0.031858029286446064,1.0,0.0,0.7170411659879485,0.01630428902474049,0.7366480529377955,0.01630428902474049,0.8418916077846972,0.6763509849337913,0.031858029286446064,0.34520338324775696,0.8134709806850902,0.2964897509009345,0.45514125634084,0.8110247119424667,0.04671987070727109,0.27006708396393964,0.03937203167127686,0.4648963057855077
IRF2,0.7234301047995066,0.6516087591697117,0.6884629883885884,0.6577551237970536,0.5432572155946767,0.49148774270941575,0.5847252678715271,0.4685836392324696,0.6530665531986639,0.4457225211299527,0.6430837569697203,0.5398463676707339,0.5921659418230172,0.8621176702495397,0.44252711005270773,0.9999999999999998,0.2908391411074378,0.0,0.4908729162641452,0.7279520889136515,0.2709180170083365,0.4734903405905204,0.09114333774971817,0.205092120306668,0.08642473230129566,0.6175782060266466,0.5522596566206948,0.3721246184044149,0.5011685119475191,0.484345544414025,0.5377288050688007,0.6447711518551349,0.48653601784893374,0.3384567007922994,0.5587828613008858,0.5280193647922788,0.4760773372757978,0.34469575114810325,0.5974655253241272,0.5828938661803169,0.4481866661776681,0.49877552060102803,0.36725598887021227
BST2,0.9749513131657596,0.9240155666253419,0.9319324471388309,0.9115199539990751,0.7903644894442625,0.4334294819963481,0.9626104202577882,0.6621440544199011,0.34463245739443826,0.8933974750910493,0.7573699034737245,0.9284157256416413,0.9322463294593336,0.8590584679193818,0.4911224331600983,0.9703816737078986,0.2619226260481007,0.1734719457758717,0.1755868102565665,0.8766332537819376,0.10401322976405464,0.8178856246423342,0.294611966597933,0.976003908183725,0.8807580723646923,0.7138189764516532,0.8082479650456293,0.9523004115142221,0.9750321829008414,0.7459670822728689,0.7435025212337671,0.5378723385987029,0.9174799167725324,0.7972700111330977,0.9341489694209132,0.9999999999999999,0.801267228035495,0.55392520139934,0.35477703313745257,0.8906546968593189,0.4820026522731703,0.021370871789318485,0.0
TRIM25,0.828980808027008,0.9999999999999996,0.5147415772163764,0.49717648305111073,0.9258860187852451,0.5688110941470055,0.15424078710062394,0.7603952387545267,0.6290861659062292,0.6994036562458388,0.9282090564867072,0.678437190161111,0.6599113250275028,0.5099939970505996,0.5165917712414285,0.8289061649407476,0.503635093494653,0.9829899993364877,0.5701368968026652,0.7204807196777825,0.0,0.5859963750567583,0.60906231448871,0.2615468734853885,0.5436980837000931,0.6026076512476295,0.5921679966205118,0.5368891651546543,0.739496642358771,0.8051555182343786,0.5053634294171991,0.5414937363180279,0.782733622718784,0.7936634756972958,0.4580954098717207,0.6707688138197985,0.7264344583598787,0.6722466635166429,0.7084916021891967,0.4826748926967359,0.6700848167206415,0.6015215763883752,0.38093008176419474
PSME2,1.0,0.5168433809398127,0.587330325830786,0.46942100173062506,0.2974596453077254,0.47259625123100335,0.33535473998721166,0.4261174132051746,0.3358384210450591,0.513981831800832,0.5573613435277078,0.0729753304437395,0.2718278890265058,0.815970042593479,0.4753504341398713,0.5590326550339348,0.3296164246215252,0.13187510677780878,0.9990936029984017,0.365303435815834,0.35107393110890683,0.649713638406844,0.05940893848433326,0.231680083613778,0.03503801451939381,0.4723682342935209,0.47459375413174243,0.6377687409302979,0.8182559677643155,0.47010838277648936,0.0,0.3939664428952838,0.46458556034487586,0.5844207102214032,0.5450065943999203,0.20470714871358808,0.34434886164519085,0.41103328651451854,0.16585901247436752,0.32605403169926994,0.514592909955967,0.7289914875018688,0.20776567910166044
NCOA7,0.9999999999999998,0.053240755543205176,0.619500895684542,0.38509165032350123,0.687257405338144,0.5279251668885465,0.5650899520910719,0.7077610504494762,0.36252000151333474,0.4325217497529331,0.710878470422641,0.5965367106886534,0.541174334369867,0.6185688008949786,0.6500813876419131,0.5448837651023721,0.6785463308739395,0.37250223985392994,0.4226941008781454,0.6587816519693768,0.7572720663555947,0.5448837651023721,0.36252000151333474,0.31937217703503795,0.657426541716049,0.7799200178842205,0.8276122163487036,0.643261692370138,0.6683612275461019,0.6078093509270228,0.5896810047578669,0.5627964866664172,0.565739465988448,0.26146182961376274,0.580608420581068,0.5335048680932832,0.11686570672941943,0.4668439923722536,0.5864271136718355,0.7248270324844208,0.0,0.5262973196131417,0.8600673250100503
CASP1,1.0,0.39663952475700553,0.8731808351864396,0.43745455714128356,0.042984509787813596,0.8504025438190499,0.5982252151083062,0.6456991873384664,0.7188688265544084,0.23890633700659458,0.06472819313196267,0.6616425197973514,0.8626411422525725,0.8540136035021131,0.38295769582449857,0.635360222809555,0.241371950600901,0.0,0.03139405886941487,0.7727754527580305,0.16256211847633287,0.4651722253402938,0.0,0.025402622227693513,0.059461025027880816,0.7200114984150849,0.81972364023318,0.1481515582977339,0.7098335708767793,0.5008061730038772,0.3876369449722615,0.24860153552878136,0.9122281817969253,0.24621899574000342,0.7969377895624424,0.7322032620406558,0.45772524956145516,0.27938014259041843,0.19809396252538836,0.16256211847633287,0.5491866978679217,0.03139405886941487,0.059461025027880816
IFITM1,0.9649844659329925,0.3979180827451738,0.9344723926494427,0.7681073104928919,0.8128656278422071,0.7706432562797003,0.7529851086896127,0.792908486510598,0.7743304376313771,0.877669655770873,0.7729220559748387,0.895525267242858,0.9196903385396424,0.7817302508873403,,0.0029809568077838466,0.1790022254762636,,0.028261829836122687,,0.10074548845003672,0.2651589297101984,0.0,0.838978557934585,0.09684284518550207,0.9413496254332314,0.8269753939320701,0.9840895661729792,1.0,0.8434158981664852,0.5902433026012666,0.3481371996774858,0.5058623097362668,0.8485866083062492,0.816925666963604,0.735173294491133,0.15506955673117723,0.7144281367269882,0.4826973419603896,0.4111081018835675,0.23899941361830557,0.23704932113794852,0.14590076929956264
IFITM3,0.9789445406970059,0.8712628529239097,0.9456165553181948,0.8713596583476473,0.8119153044287715,0.9561702072793388,0.9448208449803395,0.9561576198414796,0.9518306282079174,0.9191284897533629,0.8264920710687211,0.3972100706770059,0.9456313509737768,0.3416299829702237,,0.0,0.8684950127737567,,0.13268929100304477,,0.779339914135055,0.8381510776563128,0.6808131622429603,0.8521170346471381,0.2945141697289993,0.9579515465297048,0.8986118329245039,1.0,0.9839078902774587,0.8492244325512801,0.8953368944767393,0.8502398421531607,0.7572047330057301,0.8838148544337063,0.8898762241585303,0.8443974413455853,0.9496829375225089,0.9152218918043808,0.8769226119290352,0.8631974207914246,0.7471193707976833,0.5100552637251723,0.34288989492918226
